,docket,year,issue,issue_area,case_source_circuit,case_origin_circuit,lc_direction,lc_disposition,overturn_count_predict,overturn_count_actual,overturn_predict,overturn_actual,justice_1,justice_2,justice_3,justice_4,justice_5,justice_6,justice_7,justice_8,justice_9,justice_1_dir,justice_2_dir,justice_3_dir,justice_4_dir,justice_5_dir,justice_6_dir,justice_7_dir,justice_8_dir,justice_9_dir,justice_chief,correct
6036,1988-030-01,1988,30190.0,3.0,0.0,0.0,1.0,3.0,0.6666666666666666,1.0,True,True,0,0,0,1,1,1,1,1.0,1.0,1.274024024024024,1.359964881474978,1.396341463414634,1.46,1.4821927374301676,1.4912152269399708,1.5514631685166498,1.7129878174685111,1.7155471460107221,0.0,True
6037,1988-031-01,1988,60010.0,6.0,5.0,5.0,1.0,10.0,0.6666666666666666,1.0,True,True,0,0,0,1,1,1,1,1.0,1.0,1.274024024024024,1.359964881474978,1.396341463414634,1.46,1.4821927374301676,1.4912152269399708,1.5514631685166498,1.7129878174685111,1.7155471460107221,0.0,True
6038,1988-032-01,1988,80090.0,8.0,3.0,3.0,2.0,4.0,0.5555555555555556,0.0,True,False,1,1,1,1,0,1,0,0.0,0.0,1.274024024024024,1.359964881474978,1.396341463414634,1.46,1.4821927374301676,1.4912152269399708,1.5514631685166498,1.7129878174685111,1.7155471460107221,1.0,False
6039,1988-033-01,1988,90020.0,9.0,9.0,9.0,1.0,1.0,0.6666666666666666,0.0,True,False,0,0,0,1,1,1,1,1.0,1.0,1.274024024024024,1.359964881474978,1.396341463414634,1.46,1.4821927374301676,1.4912152269399708,1.5514631685166498,1.7129878174685111,1.7155471460107221,0.0,False
6040,1988-034-01,1988,100120.0,10.0,0.0,0.0,2.0,2.0,0.6666666666666666,0.0,True,False,1,1,1,1,1,1,0,0.0,0.0,1.274024024024024,1.359964881474978,1.396341463414634,1.46,1.4821927374301676,1.4912152269399708,1.5514631685166498,1.7129878174685111,1.7155471460107221,1.0,False
6041,1988-035-01,1988,90110.0,9.0,11.0,11.0,1.0,9.0,1.0,0.0,True,False,1,1,1,1,1,1,1,1.0,1.0,1.274024024024024,1.359964881474978,1.396341463414634,1.46,1.4821927374301676,1.4912152269399708,1.5514631685166498,1.7129878174685111,1.7155471460107221,1.0,False
6042,1988-036-01,1988,20390.0,2.0,-99.0,-99.0,1.0,-99.0,0.8888888888888888,0.4444444444444444,True,False,0,1,1,1,1,1,1,1.0,1.0,1.274024024024024,1.359964881474978,1.396341463414634,1.46,1.4821927374301676,1.4912152269399708,1.5514631685166498,1.7129878174685111,1.7155471460107221,0.0,False
6043,1988-037-01,1988,20170.0,2.0,7.0,7.0,1.0,2.0,0.6666666666666666,0.3333333333333333,True,False,0,0,1,1,1,0,1,1.0,1.0,1.2742600224803298,1.3598253275109171,1.3982035928143712,1.4528301886792452,1.4829268292682927,1.4912280701754386,1.551307847082495,1.7131367292225201,1.7157695939565627,0.0,False
6044,1988-038-01,1988,30010.0,3.0,9.0,-99.0,2.0,2.0,0.5555555555555556,0.1111111111111111,True,False,1,1,1,1,0,1,0,0.0,0.0,1.2742600224803298,1.3598253275109171,1.3982035928143712,1.4528301886792452,1.4829268292682927,1.4912280701754386,1.551307847082495,1.7131367292225201,1.7157695939565627,1.0,False
6045,1988-039-01,1988,120030.0,12.0,6.0,6.0,1.0,3.0,0.8888888888888888,0.5555555555555556,True,True,1,0,1,1,1,1,1,1.0,1.0,1.2742600224803298,1.3598253275109171,1.3982035928143712,1.4528301886792452,1.4829268292682927,1.4912280701754386,1.551307847082495,1.7131367292225201,1.7157695939565627,1.0,True
6046,1988-040-01,1988,10020.0,1.0,7.0,7.0,1.0,2.0,0.7777777777777778,0.8888888888888888,True,True,0,0,1,1,1,1,1,1.0,1.0,1.2742600224803298,1.3598253275109171,1.3982035928143712,1.4528301886792452,1.4829268292682927,1.4912280701754386,1.551307847082495,1.7131367292225201,1.7157695939565627,0.0,True
6047,1988-041-01,1988,10020.0,1.0,7.0,7.0,1.0,2.0,0.7777777777777778,0.2222222222222222,True,False,0,0,1,1,1,1,1,1.0,1.0,1.2742600224803298,1.3598253275109171,1.3982035928143712,1.4528301886792452,1.4829268292682927,1.4912280701754386,1.551307847082495,1.7131367292225201,1.7157695939565627,0.0,False
6048,1988-042-01,1988,10020.0,1.0,3.0,3.0,2.0,4.0,0.5555555555555556,1.0,True,True,1,1,1,1,0,1,0,0.0,0.0,1.2742600224803298,1.3598253275109171,1.3982035928143712,1.4528301886792452,1.4829268292682927,1.4912280701754386,1.551307847082495,1.7131367292225201,1.7157695939565627,1.0,True
6049,1988-043-01,1988,130020.0,13.0,9.0,9.0,1.5,4.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.2743263473053892,1.3588850174216027,1.3946587537091988,1.4403669724770642,1.4831186912634877,1.4911127343559776,1.551481667503767,1.7131079967023908,1.7157232704402516,1.0,True
6050,1988-044-01,1988,20400.0,2.0,6.0,6.0,1.0,4.0,0.8888888888888888,0.6666666666666666,True,True,0,1,1,1,1,1,1,1.0,1.0,1.2743263473053892,1.3588850174216027,1.3946587537091988,1.4403669724770642,1.4831186912634877,1.4911127343559776,1.551481667503767,1.7131079967023908,1.7157232704402516,0.0,True
6051,1988-045-01,1988,10020.0,1.0,11.0,11.0,2.0,3.0,0.5555555555555556,0.5555555555555556,True,True,1,1,1,1,0,1,0,0.0,0.0,1.2743263473053892,1.3588850174216027,1.3946587537091988,1.4403669724770642,1.4831186912634877,1.4911127343559776,1.551481667503767,1.7131079967023908,1.7157232704402516,1.0,True
6052,1988-046-01,1988,70080.0,7.0,8.0,8.0,2.0,3.0,0.5555555555555556,0.6666666666666666,True,True,1,1,1,1,0,1,0,0.0,0.0,1.2743263473053892,1.3588850174216027,1.3946587537091988,1.4403669724770642,1.4831186912634877,1.4911127343559776,1.551481667503767,1.7131079967023908,1.7157232704402516,1.0,True
6053,1988-047-01,1988,100030.0,10.0,0.0,0.0,1.0,2.0,1.0,0.3333333333333333,True,False,1,1,1,1,1,1,1,1.0,1.0,1.2741875233470303,1.3585069444444444,1.391812865497076,1.4298245614035088,1.4829742876997916,1.4907587548638133,1.5506012024048097,1.7129915585752522,1.715541601255887,1.0,False
6054,1988-048-01,1988,80110.0,8.0,0.0,0.0,2.0,2.0,0.5555555555555556,0.0,True,False,1,1,0,1,0,1,1,0.0,0.0,1.2741875233470303,1.3585069444444444,1.391812865497076,1.4298245614035088,1.4829742876997916,1.4907587548638133,1.5506012024048097,1.7129915585752522,1.715541601255887,1.0,False
6055,1988-049-01,1988,90290.0,9.0,9.0,9.0,1.0,3.0,0.6666666666666666,0.0,True,False,0,0,0,1,1,1,1,1.0,1.0,1.2741875233470303,1.3585069444444444,1.391812865497076,1.4298245614035088,1.4829742876997916,1.4907587548638133,1.5506012024048097,1.7129915585752522,1.715541601255887,0.0,False
6056,1988-050-01,1988,10580.0,1.0,0.0,0.0,1.0,11.0,0.5555555555555556,0.0,True,False,0,0,0,0,1,1,1,1.0,1.0,1.2741875233470303,1.3585069444444444,1.391812865497076,1.4298245614035088,1.4829742876997916,1.4907587548638133,1.5506012024048097,1.7129915585752522,1.715541601255887,0.0,False
6057,1988-051-01,1988,20220.0,2.0,3.0,3.0,2.0,2.0,0.6666666666666666,0.3333333333333333,True,False,1,1,1,1,1,1,0,0.0,0.0,1.2741875233470303,1.3585069444444444,1.391812865497076,1.4298245614035088,1.4829742876997916,1.4907587548638133,1.5506012024048097,1.7129915585752522,1.715541601255887,1.0,False
6058,1988-052-01,1988,90090.0,9.0,5.0,5.0,1.0,2.0,0.0,1.0,False,True,0,0,0,0,0,0,0,0.0,0.0,1.2745244311823947,1.3589965397923875,1.3959537572254335,1.4406779661016949,1.4833448993754337,1.4907677356656948,1.551,1.7132277309195638,1.715898400752587,0.0,False
6059,1988-053-01,1988,10060.0,1.0,9.0,9.0,1.0,2.0,0.3333333333333333,1.0,False,True,0,0,0,0,0,0,1,1.0,1.0,1.2745244311823947,1.3589965397923875,1.3959537572254335,1.4406779661016949,1.4833448993754337,1.4907677356656948,1.551,1.7132277309195638,1.715898400752587,0.0,False
6060,1988-054-01,1988,10050.0,1.0,9.0,9.0,2.0,3.0,0.7777777777777778,0.7777777777777778,True,True,1,1,1,1,1,1,1,0.0,0.0,1.2745244311823947,1.3589965397923875,1.3959537572254335,1.4406779661016949,1.4833448993754337,1.4907677356656948,1.551,1.7132277309195638,1.715898400752587,1.0,True
6061,1988-055-01,1988,10050.0,1.0,5.0,5.0,1.0,8.0,0.2222222222222222,0.4444444444444444,False,False,0,0,0,0,0,0,0,1.0,1.0,1.2745244311823947,1.3589965397923875,1.3959537572254335,1.4406779661016949,1.4833448993754337,1.4907677356656948,1.551,1.7132277309195638,1.715898400752587,0.0,True
6062,1988-056-01,1988,20090.0,2.0,2.0,2.0,2.0,2.0,0.5555555555555556,0.0,True,False,1,1,1,1,0,1,0,0.0,0.0,1.274487895716946,1.3594827586206897,1.4,1.4344262295081966,1.483021483021483,1.4907766990291262,1.5508982035928143,1.7132579650565263,1.7159411212026308,1.0,False
6063,1988-057-01,1988,10450.0,1.0,7.0,7.0,1.0,2.0,0.2222222222222222,0.4444444444444444,False,False,0,0,0,0,0,0,0,1.0,1.0,1.274487895716946,1.3594827586206897,1.4,1.4344262295081966,1.483021483021483,1.4907766990291262,1.5508982035928143,1.7132579650565263,1.7159411212026308,0.0,True
6064,1988-058-01,1988,120010.0,12.0,4.0,22.0,1.0,2.0,0.8888888888888888,0.1111111111111111,True,False,1,1,1,1,1,1,0,1.0,1.0,1.274487895716946,1.3594827586206897,1.4,1.4344262295081966,1.483021483021483,1.4907766990291262,1.5508982035928143,1.7132579650565263,1.7159411212026308,1.0,False
6065,1988-059-01,1988,50040.0,5.0,12.0,12.0,2.0,4.0,0.7777777777777778,1.0,True,True,1,1,1,1,1,1,1,0.0,0.0,1.274487895716946,1.3594827586206897,1.4,1.4344262295081966,1.483021483021483,1.4907766990291262,1.5508982035928143,1.7132579650565263,1.7159411212026308,1.0,True
6066,1988-060-01,1988,60010.0,6.0,5.0,5.0,1.0,2.0,0.6666666666666666,1.0,True,True,0,0,0,1,1,1,1,1.0,1.0,1.2745535714285714,1.359415305245056,1.3994334277620397,1.432,1.482866043613707,1.4906621392190154,1.5505729945191828,1.7130238290879212,1.7155819774718397,0.0,True
6067,1988-061-01,1988,90380.0,9.0,2.0,2.0,1.0,9.0,0.1111111111111111,0.0,False,False,0,0,0,0,0,0,0,0.0,1.0,1.2745535714285714,1.359415305245056,1.3994334277620397,1.432,1.482866043613707,1.4906621392190154,1.5505729945191828,1.7130238290879212,1.7155819774718397,0.0,True
6068,1988-062-01,1988,100110.0,10.0,0.0,0.0,1.0,2.0,0.8888888888888888,0.8888888888888888,True,True,0,1,1,1,1,1,1,1.0,1.0,1.2745535714285714,1.359415305245056,1.3994334277620397,1.432,1.482866043613707,1.4906621392190154,1.5505729945191828,1.7130238290879212,1.7155819774718397,0.0,True
6069,1988-063-01,1988,30160.0,3.0,0.0,0.0,1.0,2.0,0.6666666666666666,1.0,True,True,0,0,0,1,1,1,1,1.0,1.0,1.2749907097733184,1.3602058319039452,1.401685393258427,1.4375,1.4832237979937737,1.4907901114881241,1.5502487562189056,1.7129952781769657,1.7155361050328228,0.0,True
6070,1988-064-01,1988,10020.0,1.0,11.0,-99.0,2.0,-99.0,0.7777777777777778,1.0,True,True,1,1,1,1,1,1,1,0.0,0.0,1.2749907097733184,1.3602058319039452,1.401685393258427,1.4375,1.4832237979937737,1.4907901114881241,1.5502487562189056,1.7129952781769657,1.7155361050328228,1.0,True
6071,1988-065-01,1988,100020.0,10.0,10.0,10.0,2.0,2.0,0.6666666666666666,1.0,True,True,1,1,1,1,1,1,0,0.0,0.0,1.2749907097733184,1.3602058319039452,1.401685393258427,1.4375,1.4832237979937737,1.4907901114881241,1.5502487562189056,1.7129952781769657,1.7155361050328228,1.0,True
6072,1988-066-01,1988,10050.0,1.0,9.0,9.0,2.0,3.0,0.7777777777777778,0.7777777777777778,True,True,1,1,1,1,1,1,1,0.0,0.0,1.2748516320474776,1.3598290598290599,1.4016620498614958,1.4285714285714286,1.4830801104972375,1.4906802227063665,1.549379652605459,1.7128794093519277,1.7153558052434457,1.0,True
6073,1988-067-01,1988,30010.0,3.0,0.0,0.0,2.0,6.0,0.5555555555555556,1.0,True,True,1,1,1,1,0,1,0,0.0,0.0,1.2748516320474776,1.3598290598290599,1.4016620498614958,1.4285714285714286,1.4830801104972375,1.4906802227063665,1.549379652605459,1.7128794093519277,1.7153558052434457,1.0,True
6074,1988-068-01,1988,20160.0,2.0,0.0,0.0,1.0,2.0,0.7777777777777778,0.6666666666666666,True,True,0,1,0,1,1,1,1,1.0,1.0,1.2748516320474776,1.3598290598290599,1.4016620498614958,1.4285714285714286,1.4830801104972375,1.4906802227063665,1.549379652605459,1.7128794093519277,1.7153558052434457,0.0,True
6075,1988-069-01,1988,80100.0,8.0,0.0,0.0,2.0,3.0,0.4444444444444444,0.1111111111111111,False,False,0,1,0,1,0,1,1,0.0,0.0,1.2748516320474776,1.3598290598290599,1.4016620498614958,1.4285714285714286,1.4830801104972375,1.4906802227063665,1.549379652605459,1.7128794093519277,1.7153558052434457,0.0,True
6076,1988-070-01,1988,90320.0,9.0,7.0,7.0,1.0,3.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.2748516320474776,1.3598290598290599,1.4016620498614958,1.4285714285714286,1.4830801104972375,1.4906802227063665,1.549379652605459,1.7128794093519277,1.7153558052434457,1.0,True
6077,1988-071-01,1988,20350.0,2.0,-99.0,-99.0,1.0,-99.0,0.7777777777777778,0.3333333333333333,True,False,0,1,0,1,1,1,1,1.0,1.0,1.275120504263997,1.3603757472245943,1.4033149171270718,1.4328358208955223,1.4832585433206766,1.4908034849951597,1.5496031746031746,1.712938281730572,1.7154446177847114,0.0,False
6078,1988-072-01,1988,100030.0,10.0,9.0,9.0,2.0,2.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.2750833024805628,1.3603066439522997,1.401639344262295,1.4275362318840579,1.482936918304033,1.4905705996131529,1.549777117384844,1.7127637779143619,1.7151760673106886,1.0,True
6079,1988-073-01,1988,80090.0,8.0,0.0,0.0,1.0,-99.0,0.7777777777777778,1.0,True,True,0,1,0,1,1,1,1,1.0,1.0,1.2750833024805628,1.3603066439522997,1.401639344262295,1.4275362318840579,1.482936918304033,1.4905705996131529,1.549777117384844,1.7127637779143619,1.7151760673106886,0.0,True
6080,1988-074-01,1988,80070.0,8.0,12.0,12.0,1.0,2.0,0.8888888888888888,0.0,True,False,0,1,1,1,1,1,1,1.0,1.0,1.2750833024805628,1.3603066439522997,1.401639344262295,1.4275362318840579,1.482936918304033,1.4905705996131529,1.549777117384844,1.7127637779143619,1.7151760673106886,0.0,False
6081,1988-075-01,1988,90130.0,9.0,12.0,12.0,2.0,-99.0,0.7777777777777778,1.0,True,True,1,1,1,1,1,1,1,0.0,0.0,1.2750833024805628,1.3603066439522997,1.401639344262295,1.4275362318840579,1.482936918304033,1.4905705996131529,1.549777117384844,1.7127637779143619,1.7151760673106886,1.0,True
6082,1988-076-01,1988,20160.0,2.0,0.0,0.0,1.0,2.0,0.8888888888888888,0.3333333333333333,True,False,0,1,1,1,1,1,1,1.0,1.0,1.2751479289940828,1.3602378929481733,1.4010840108401084,1.425531914893617,1.4831267217630855,1.4904566320367238,1.5494559841740851,1.7127354627354627,1.7151307596513077,0.0,False
6083,1988-077-01,1988,80310.0,8.0,10.0,10.0,1.0,-99.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.2751479289940828,1.3602378929481733,1.4010840108401084,1.425531914893617,1.4831267217630855,1.4904566320367238,1.5494559841740851,1.7127354627354627,1.7151307596513077,1.0,True
6084,1988-078-01,1988,90130.0,9.0,8.0,8.0,2.0,-99.0,1.0,0.6666666666666666,True,True,1,1,1,1,1,1,1,1.0,1.0,1.2751479289940828,1.3602378929481733,1.4010840108401084,1.425531914893617,1.4831267217630855,1.4904566320367238,1.5494559841740851,1.7127354627354627,1.7151307596513077,1.0,True
6085,1988-079-01,1988,20140.0,2.0,12.0,12.0,1.0,7.0,0.8888888888888888,0.6666666666666666,True,True,0,1,1,1,1,1,1,1.0,1.0,1.2750092284976007,1.3612521150592216,1.3983957219251337,1.417808219178082,1.4833276039876246,1.490588803088803,1.5500740009866798,1.71241562691757,1.7152626670811315,0.0,True
6086,1988-080-01,1988,20320.0,2.0,8.0,8.0,2.0,9.0,0.6666666666666666,0.5555555555555556,True,True,1,1,1,1,0,1,1,0.0,0.0,1.2750092284976007,1.3612521150592216,1.3983957219251337,1.417808219178082,1.4833276039876246,1.490588803088803,1.5500740009866798,1.71241562691757,1.7152626670811315,1.0,True
6087,1988-081-01,1988,20390.0,2.0,8.0,8.0,2.0,7.0,0.5555555555555556,0.0,True,False,1,1,1,1,0,1,0,0.0,0.0,1.2750092284976007,1.3612521150592216,1.3983957219251337,1.417808219178082,1.4833276039876246,1.490588803088803,1.5500740009866798,1.71241562691757,1.7152626670811315,1.0,False
6088,1988-082-01,1988,80130.0,8.0,9.0,9.0,2.0,3.0,0.8888888888888888,1.0,True,True,1,1,1,1,1,1,1,1.0,0.0,1.2750092284976007,1.3612521150592216,1.3983957219251337,1.417808219178082,1.4833276039876246,1.490588803088803,1.5500740009866798,1.71241562691757,1.7152626670811315,1.0,True
6089,1988-083-01,1988,80130.0,8.0,9.0,9.0,2.0,3.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.2750092284976007,1.3612521150592216,1.3983957219251337,1.417808219178082,1.4833276039876246,1.490588803088803,1.5500740009866798,1.71241562691757,1.7152626670811315,1.0,True
6090,1988-084-01,1988,20400.0,2.0,4.0,4.0,1.0,2.0,0.8888888888888888,1.0,True,True,0,1,1,1,1,1,1,1.0,1.0,1.2751381215469613,1.3611111111111112,1.3973684210526316,1.4144736842105263,1.4833619210977702,1.4903614457831325,1.5509099852434824,1.7125638406537282,1.7154824697486815,0.0,True
6091,1988-085-01,1988,30010.0,3.0,12.0,12.0,2.0,3.0,0.5555555555555556,0.6666666666666666,True,True,1,1,1,1,0,1,0,0.0,0.0,1.2751381215469613,1.3611111111111112,1.3973684210526316,1.4144736842105263,1.4833619210977702,1.4903614457831325,1.5509099852434824,1.7125638406537282,1.7154824697486815,1.0,True
6092,1988-086-01,1988,10170.0,1.0,2.0,2.0,2.0,-99.0,0.6666666666666666,0.0,True,False,1,1,1,1,1,1,0,0.0,0.0,1.2751381215469613,1.3611111111111112,1.3973684210526316,1.4144736842105263,1.4833619210977702,1.4903614457831325,1.5509099852434824,1.7125638406537282,1.7154824697486815,1.0,False
6093,1988-087-01,1988,40040.0,4.0,6.0,6.0,2.0,12.0,0.6666666666666666,0.6666666666666666,True,True,1,1,1,1,1,1,0,0.0,0.0,1.2751381215469613,1.3611111111111112,1.3973684210526316,1.4144736842105263,1.4833619210977702,1.4903614457831325,1.5509099852434824,1.7125638406537282,1.7154824697486815,1.0,True
6094,1988-088-01,1988,80120.0,8.0,5.0,5.0,1.0,3.0,0.8888888888888888,0.4444444444444444,True,False,0,1,1,1,1,1,1,1.0,1.0,1.2751381215469613,1.3611111111111112,1.3973684210526316,1.4144736842105263,1.4833619210977702,1.4903614457831325,1.5509099852434824,1.7125638406537282,1.7154824697486815,0.0,False
6095,1988-089-01,1988,10020.0,1.0,9.0,9.0,1.0,3.0,0.4444444444444444,0.0,False,False,0,0,0,0,1,0,1,1.0,1.0,1.2751381215469613,1.3611111111111112,1.3973684210526316,1.4144736842105263,1.4833619210977702,1.4903614457831325,1.5509099852434824,1.7125638406537282,1.7154824697486815,0.0,True
6096,1988-090-01,1988,90380.0,9.0,2.0,2.0,1.0,9.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0.0,0.0,1.275101140125046,1.360738255033557,1.3958333333333333,1.4102564102564104,1.4833847207947928,1.4901299951853635,1.5503190967108493,1.7123902837313738,1.7152153703129842,0.0,True
6097,1988-091-01,1988,90110.0,9.0,3.0,3.0,1.0,2.0,0.3333333333333333,0.3333333333333333,False,False,0,0,0,0,1,0,0,1.0,1.0,1.275101140125046,1.360738255033557,1.3958333333333333,1.4102564102564104,1.4833847207947928,1.4901299951853635,1.5503190967108493,1.7123902837313738,1.7152153703129842,0.0,True
6098,1988-092-01,1988,20400.0,2.0,6.0,6.0,1.0,2.0,0.5555555555555556,1.0,True,True,0,0,0,0,1,1,1,1.0,1.0,1.275101140125046,1.360738255033557,1.3958333333333333,1.4102564102564104,1.4833847207947928,1.4901299951853635,1.5503190967108493,1.7123902837313738,1.7152153703129842,0.0,True
6099,1988-093-01,1988,80060.0,8.0,9.0,9.0,1.0,3.0,0.2222222222222222,0.4444444444444444,False,False,0,0,0,0,0,0,0,1.0,1.0,1.275101140125046,1.360738255033557,1.3958333333333333,1.4102564102564104,1.4833847207947928,1.4901299951853635,1.5503190967108493,1.7123902837313738,1.7152153703129842,0.0,True
6100,1988-094-01,1988,100030.0,10.0,0.0,0.0,1.0,2.0,0.5555555555555556,0.7777777777777778,True,True,0,1,0,0,1,1,0,1.0,1.0,1.275165319617928,1.3601340033500837,1.3953488372093024,1.4150943396226414,1.4835728952772074,1.4902573971614146,1.5509803921568628,1.7125662994696043,1.7154798761609906,0.0,True
6101,1988-095-01,1988,90260.0,9.0,0.0,0.0,2.0,4.0,0.5555555555555556,0.3333333333333333,True,False,1,1,1,1,0,1,0,0.0,0.0,1.275165319617928,1.3601340033500837,1.3953488372093024,1.4150943396226414,1.4835728952772074,1.4902573971614146,1.5509803921568628,1.7125662994696043,1.7154798761609906,1.0,False
6102,1988-096-01,1988,10130.0,1.0,0.0,0.0,1.0,2.0,0.8888888888888888,0.2222222222222222,True,False,0,1,1,1,1,1,1,1.0,1.0,1.275165319617928,1.3601340033500837,1.3953488372093024,1.4150943396226414,1.4835728952772074,1.4902573971614146,1.5509803921568628,1.7125662994696043,1.7154798761609906,0.0,False
6103,1988-097-01,1988,20060.0,2.0,9.0,9.0,2.0,5.0,0.5555555555555556,0.5555555555555556,True,True,1,1,1,1,0,1,0,0.0,0.0,1.2753942060872754,1.359466221851543,1.3928571428571428,1.4110429447852761,1.4837717799795012,1.490148966842864,1.5515892420537898,1.7125968202201387,1.7156105100463679,1.0,True
6104,1988-098-01,1988,120020.0,12.0,1.0,22.0,2.0,2.0,0.1111111111111111,0.4444444444444444,False,False,0,0,0,1,0,0,0,0.0,0.0,1.2753942060872754,1.359466221851543,1.3928571428571428,1.4110429447852761,1.4837717799795012,1.490148966842864,1.5515892420537898,1.7125968202201387,1.7156105100463679,0.0,True
6105,1988-099-01,1988,80090.0,8.0,4.0,4.0,2.0,3.0,0.3333333333333333,0.8888888888888888,False,True,1,1,0,1,0,0,0,0.0,0.0,1.2753942060872754,1.359466221851543,1.3928571428571428,1.4110429447852761,1.4837717799795012,1.490148966842864,1.5515892420537898,1.7125968202201387,1.7156105100463679,1.0,False
6106,1988-100-01,1988,80190.0,8.0,12.0,12.0,2.0,4.0,0.7777777777777778,0.0,True,False,1,1,1,1,1,1,1,0.0,0.0,1.2753942060872754,1.359466221851543,1.3928571428571428,1.4110429447852761,1.4837717799795012,1.490148966842864,1.5515892420537898,1.7125968202201387,1.7156105100463679,1.0,False
6107,1988-101-01,1988,-99.0,-99.0,0.0,-99.0,1.5,-99.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.2753942060872754,1.359466221851543,1.3928571428571428,1.4110429447852761,1.4837717799795012,1.490148966842864,1.5515892420537898,1.7125968202201387,1.7156105100463679,1.0,True
6108,1988-102-01,1988,20070.0,2.0,11.0,11.0,1.0,5.0,1.0,0.4444444444444444,True,False,1,1,1,1,1,1,1,1.0,1.0,1.2753199268738573,1.3598673300165838,1.3875,1.3976608187134503,1.4846625766871167,1.4899280575539569,1.5518753044325377,1.71280276816609,1.716224552745219,1.0,False
